.1.3.6.1.2.1.1.1.0 WAGO 750-8212 PFC200 G2 2ETH RS
.1.3.6.1.2.1.1.2.0 .1.3.6.1.4.1.13576
.1.3.6.1.2.1.4.24.7.1.17.1.4.10.100.1.0.24.3.0.0.5.1.4.0.0.0.0 1
.1.3.6.1.2.1.4.24.7.1.17.1.4.224.0.0.0.3.3.0.0.5.1.4.0.0.0.0 1
.1.3.6.1.2.1.4.24.7.1.17.1.4.224.0.0.0.3.3.0.0.6.1.4.0.0.0.0 1
.1.3.6.1.2.1.4.25.0 2
.1.3.6.1.2.1.4.26.0 64
.1.3.6.1.2.1.4.31.2.0 0
.1.3.6.1.2.1.4.31.3.1.3.2.1 0
.1.3.6.1.2.1.4.31.3.1.3.2.2 0
.1.3.6.1.2.1.4.31.3.1.3.2.3 0
.1.3.6.1.2.1.4.31.3.1.3.2.4 0
.1.3.6.1.2.1.4.31.3.1.3.2.5 397
.1.3.6.1.2.1.4.31.3.1.3.2.6 0
.1.3.6.1.2.1.4.31.3.1.5.2.1 0
.1.3.6.1.2.1.4.31.3.1.5.2.2 0
.1.3.6.1.2.1.4.31.3.1.5.2.3 0
.1.3.6.1.2.1.4.31.3.1.5.2.4 0
.1.3.6.1.2.1.4.31.3.1.5.2.5 46211
.1.3.6.1.2.1.4.31.3.1.5.2.6 0
.1.3.6.1.2.1.4.31.3.1.7.2.1 0
.1.3.6.1.2.1.4.31.3.1.7.2.2 0
.1.3.6.1.2.1.4.31.3.1.7.2.3 0
.1.3.6.1.2.1.4.31.3.1.7.2.4 0
.1.3.6.1.2.1.4.31.3.1.7.2.5 0
.1.3.6.1.2.1.4.31.3.1.7.2.6 0
.1.3.6.1.2.1.4.31.3.1.8.2.1 0
.1.3.6.1.2.1.4.31.3.1.8.2.2 0
.1.3.6.1.2.1.4.31.3.1.8.2.3 0
.1.3.6.1.2.1.4.31.3.1.8.2.4 0
.1.3.6.1.2.1.4.31.3.1.8.2.5 0
.1.3.6.1.2.1.4.31.3.1.8.2.6 0
.1.3.6.1.2.1.4.31.3.1.9.2.1 0
.1.3.6.1.2.1.4.31.3.1.9.2.2 0
.1.3.6.1.2.1.4.31.3.1.9.2.3 0
.1.3.6.1.2.1.4.31.3.1.9.2.4 0
.1.3.6.1.2.1.4.31.3.1.9.2.5 0
.1.3.6.1.2.1.4.31.3.1.9.2.6 0
.1.3.6.1.2.1.4.31.3.1.10.2.1 0
.1.3.6.1.2.1.4.31.3.1.10.2.2 0
.1.3.6.1.2.1.4.31.3.1.10.2.3 0
.1.3.6.1.2.1.4.31.3.1.10.2.4 0
.1.3.6.1.2.1.4.31.3.1.10.2.5 0
.1.3.6.1.2.1.4.31.3.1.10.2.6 0
.1.3.6.1.2.1.4.31.3.1.11.2.1 0
.1.3.6.1.2.1.4.31.3.1.11.2.2 0
.1.3.6.1.2.1.4.31.3.1.11.2.3 0
.1.3.6.1.2.1.4.31.3.1.11.2.4 0
.1.3.6.1.2.1.4.31.3.1.11.2.5 0
.1.3.6.1.2.1.4.31.3.1.11.2.6 0
.1.3.6.1.2.1.4.31.3.1.12.2.1 0
.1.3.6.1.2.1.4.31.3.1.12.2.2 0
.1.3.6.1.2.1.4.31.3.1.12.2.3 0
.1.3.6.1.2.1.4.31.3.1.12.2.4 0
.1.3.6.1.2.1.4.31.3.1.12.2.5 0
.1.3.6.1.2.1.4.31.3.1.12.2.6 0
.1.3.6.1.2.1.4.31.3.1.14.2.1 0
.1.3.6.1.2.1.4.31.3.1.14.2.2 0
.1.3.6.1.2.1.4.31.3.1.14.2.3 0
.1.3.6.1.2.1.4.31.3.1.14.2.4 0
.1.3.6.1.2.1.4.31.3.1.14.2.5 0
.1.3.6.1.2.1.4.31.3.1.14.2.6 0
.1.3.6.1.2.1.4.31.3.1.15.2.1 0
.1.3.6.1.2.1.4.31.3.1.15.2.2 0
.1.3.6.1.2.1.4.31.3.1.15.2.3 0
.1.3.6.1.2.1.4.31.3.1.15.2.4 0
.1.3.6.1.2.1.4.31.3.1.15.2.5 0
.1.3.6.1.2.1.4.31.3.1.15.2.6 0
.1.3.6.1.2.1.4.31.3.1.16.2.1 0
.1.3.6.1.2.1.4.31.3.1.16.2.2 0
.1.3.6.1.2.1.4.31.3.1.16.2.3 0
.1.3.6.1.2.1.4.31.3.1.16.2.4 0
.1.3.6.1.2.1.4.31.3.1.16.2.5 0
.1.3.6.1.2.1.4.31.3.1.16.2.6 0
.1.3.6.1.2.1.4.31.3.1.17.2.1 0
.1.3.6.1.2.1.4.31.3.1.17.2.2 0
.1.3.6.1.2.1.4.31.3.1.17.2.3 0
.1.3.6.1.2.1.4.31.3.1.17.2.4 0
.1.3.6.1.2.1.4.31.3.1.17.2.5 397
.1.3.6.1.2.1.4.31.3.1.17.2.6 0
.1.3.6.1.2.1.4.31.3.1.18.2.1 0
.1.3.6.1.2.1.4.31.3.1.18.2.2 0
.1.3.6.1.2.1.4.31.3.1.18.2.3 0
.1.3.6.1.2.1.4.31.3.1.18.2.4 0
.1.3.6.1.2.1.4.31.3.1.18.2.5 0
.1.3.6.1.2.1.4.31.3.1.18.2.6 0
.1.3.6.1.2.1.4.31.3.1.20.2.1 0
.1.3.6.1.2.1.4.31.3.1.20.2.2 0
.1.3.6.1.2.1.4.31.3.1.20.2.3 0
.1.3.6.1.2.1.4.31.3.1.20.2.4 0
.1.3.6.1.2.1.4.31.3.1.20.2.5 0
.1.3.6.1.2.1.4.31.3.1.20.2.6 0
.1.3.6.1.2.1.4.31.3.1.23.2.1 0
.1.3.6.1.2.1.4.31.3.1.23.2.2 0
.1.3.6.1.2.1.4.31.3.1.23.2.3 0
.1.3.6.1.2.1.4.31.3.1.23.2.4 0
.1.3.6.1.2.1.4.31.3.1.23.2.5 0
.1.3.6.1.2.1.4.31.3.1.23.2.6 0
.1.3.6.1.2.1.4.31.3.1.25.2.1 0
.1.3.6.1.2.1.4.31.3.1.25.2.2 0
.1.3.6.1.2.1.4.31.3.1.25.2.3 0
.1.3.6.1.2.1.4.31.3.1.25.2.4 0
.1.3.6.1.2.1.4.31.3.1.25.2.5 0
.1.3.6.1.2.1.4.31.3.1.25.2.6 0
.1.3.6.1.2.1.4.31.3.1.26.2.1 0
.1.3.6.1.2.1.4.31.3.1.26.2.2 0
.1.3.6.1.2.1.4.31.3.1.26.2.3 0
.1.3.6.1.2.1.4.31.3.1.26.2.4 0
.1.3.6.1.2.1.4.31.3.1.26.2.5 0
.1.3.6.1.2.1.4.31.3.1.26.2.6 0
.1.3.6.1.2.1.4.31.3.1.27.2.1 0
.1.3.6.1.2.1.4.31.3.1.27.2.2 0
.1.3.6.1.2.1.4.31.3.1.27.2.3 0
.1.3.6.1.2.1.4.31.3.1.27.2.4 0
.1.3.6.1.2.1.4.31.3.1.27.2.5 0
.1.3.6.1.2.1.4.31.3.1.27.2.6 0
.1.3.6.1.2.1.4.31.3.1.28.2.1 0
.1.3.6.1.2.1.4.31.3.1.28.2.2 0
.1.3.6.1.2.1.4.31.3.1.28.2.3 0
.1.3.6.1.2.1.4.31.3.1.28.2.4 0
.1.3.6.1.2.1.4.31.3.1.28.2.5 0
.1.3.6.1.2.1.4.31.3.1.28.2.6 0
.1.3.6.1.2.1.4.31.3.1.29.2.1 0
.1.3.6.1.2.1.4.31.3.1.29.2.2 0
.1.3.6.1.2.1.4.31.3.1.29.2.3 0
.1.3.6.1.2.1.4.31.3.1.29.2.4 0
.1.3.6.1.2.1.4.31.3.1.29.2.5 0
.1.3.6.1.2.1.4.31.3.1.29.2.6 0
.1.3.6.1.2.1.4.31.3.1.30.2.1 0
.1.3.6.1.2.1.4.31.3.1.30.2.2 0
.1.3.6.1.2.1.4.31.3.1.30.2.3 0
.1.3.6.1.2.1.4.31.3.1.30.2.4 0
.1.3.6.1.2.1.4.31.3.1.30.2.5 0
.1.3.6.1.2.1.4.31.3.1.30.2.6 0
.1.3.6.1.2.1.4.31.3.1.32.2.1 0
.1.3.6.1.2.1.4.31.3.1.32.2.2 0
.1.3.6.1.2.1.4.31.3.1.32.2.3 0
.1.3.6.1.2.1.4.31.3.1.32.2.4 0
.1.3.6.1.2.1.4.31.3.1.32.2.5 0
.1.3.6.1.2.1.4.31.3.1.32.2.6 0
.1.3.6.1.2.1.4.31.3.1.34.2.1 0
.1.3.6.1.2.1.4.31.3.1.34.2.2 0
.1.3.6.1.2.1.4.31.3.1.34.2.3 0
.1.3.6.1.2.1.4.31.3.1.34.2.4 0
.1.3.6.1.2.1.4.31.3.1.34.2.5 0
.1.3.6.1.2.1.4.31.3.1.34.2.6 0
.1.3.6.1.2.1.4.31.3.1.36.2.1 0
.1.3.6.1.2.1.4.31.3.1.36.2.2 0
.1.3.6.1.2.1.4.31.3.1.36.2.3 0
.1.3.6.1.2.1.4.31.3.1.36.2.4 0
.1.3.6.1.2.1.4.31.3.1.36.2.5 0
.1.3.6.1.2.1.4.31.3.1.36.2.6 0
.1.3.6.1.2.1.4.31.3.1.38.2.1 0
.1.3.6.1.2.1.4.31.3.1.38.2.2 0
.1.3.6.1.2.1.4.31.3.1.38.2.3 0
.1.3.6.1.2.1.4.31.3.1.38.2.4 0
.1.3.6.1.2.1.4.31.3.1.38.2.5 0
.1.3.6.1.2.1.4.31.3.1.38.2.6 0
.1.3.6.1.2.1.4.31.3.1.40.2.1 0
.1.3.6.1.2.1.4.31.3.1.40.2.2 0
.1.3.6.1.2.1.4.31.3.1.40.2.3 0
.1.3.6.1.2.1.4.31.3.1.40.2.4 0
.1.3.6.1.2.1.4.31.3.1.40.2.5 0
.1.3.6.1.2.1.4.31.3.1.40.2.6 0
.1.3.6.1.2.1.4.31.3.1.46.2.1 0
.1.3.6.1.2.1.4.31.3.1.46.2.2 0
.1.3.6.1.2.1.4.31.3.1.46.2.3 0
.1.3.6.1.2.1.4.31.3.1.46.2.4 0
.1.3.6.1.2.1.4.31.3.1.46.2.5 0
.1.3.6.1.2.1.4.31.3.1.46.2.6 0
.1.3.6.1.2.1.4.31.3.1.47.2.1 60000
.1.3.6.1.2.1.4.31.3.1.47.2.2 60000
.1.3.6.1.2.1.4.31.3.1.47.2.3 60000
.1.3.6.1.2.1.4.31.3.1.47.2.4 60000
.1.3.6.1.2.1.4.31.3.1.47.2.5 60000
.1.3.6.1.2.1.4.31.3.1.47.2.6 60000
.1.3.6.1.2.1.4.32.1.5.1.1.4.127.0.0.0.8 2
.1.3.6.1.2.1.4.32.1.5.5.1.4.10.100.1.0.24 2
.1.3.6.1.2.1.4.32.1.6.1.1.4.127.0.0.0.8 1
.1.3.6.1.2.1.4.32.1.6.5.1.4.10.100.1.0.24 1
.1.3.6.1.2.1.4.32.1.7.1.1.4.127.0.0.0.8 2
.1.3.6.1.2.1.4.32.1.7.5.1.4.10.100.1.0.24 2
.1.3.6.1.2.1.4.32.1.8.1.1.4.127.0.0.0.8 4294967295
.1.3.6.1.2.1.4.32.1.8.5.1.4.10.100.1.0.24 4294967295
.1.3.6.1.2.1.4.32.1.9.1.1.4.127.0.0.0.8 4294967295
.1.3.6.1.2.1.4.32.1.9.5.1.4.10.100.1.0.24 4294967295
.1.3.6.1.2.1.4.33.0 468069250
.1.3.6.1.2.1.4.34.1.3.1.4.10.100.1.39 5
.1.3.6.1.2.1.4.34.1.3.1.4.10.100.1.255 5
.1.3.6.1.2.1.4.34.1.3.1.4.127.0.0.1 1
.1.3.6.1.2.1.4.34.1.4.1.4.10.100.1.39 1
.1.3.6.1.2.1.4.34.1.4.1.4.10.100.1.255 3
.1.3.6.1.2.1.4.34.1.4.1.4.127.0.0.1 1
.1.3.6.1.2.1.4.34.1.5.1.4.10.100.1.39 .1.3.6.1.2.1.4.32.1.5.5.1.4.10.100.1.0.24
.1.3.6.1.2.1.4.34.1.5.1.4.10.100.1.255 .1.3.6.1.2.1.4.32.1.5.5.1.4.10.100.1.0.24
.1.3.6.1.2.1.4.34.1.5.1.4.127.0.0.1 .1.3.6.1.2.1.4.32.1.5.1.1.4.127.0.0.0.8
.1.3.6.1.2.1.4.34.1.6.1.4.10.100.1.39 2
.1.3.6.1.2.1.4.34.1.6.1.4.10.100.1.255 2
.1.3.6.1.2.1.4.34.1.6.1.4.127.0.0.1 2
.1.3.6.1.2.1.4.34.1.7.1.4.10.100.1.39 1
.1.3.6.1.2.1.4.34.1.7.1.4.10.100.1.255 1
.1.3.6.1.2.1.4.34.1.7.1.4.127.0.0.1 1
.1.3.6.1.2.1.4.34.1.8.1.4.10.100.1.39 3063
.1.3.6.1.2.1.4.34.1.8.1.4.10.100.1.255 3063
.1.3.6.1.2.1.4.34.1.8.1.4.127.0.0.1 0
.1.3.6.1.2.1.4.34.1.9.1.4.10.100.1.39 3063
.1.3.6.1.2.1.4.34.1.9.1.4.10.100.1.255 3063
.1.3.6.1.2.1.4.34.1.9.1.4.127.0.0.1 0
.1.3.6.1.2.1.4.34.1.10.1.4.10.100.1.39 1
.1.3.6.1.2.1.4.34.1.10.1.4.10.100.1.255 1
.1.3.6.1.2.1.4.34.1.10.1.4.127.0.0.1 1
.1.3.6.1.2.1.4.34.1.11.1.4.10.100.1.39 2
.1.3.6.1.2.1.4.34.1.11.1.4.10.100.1.255 2
.1.3.6.1.2.1.4.34.1.11.1.4.127.0.0.1 2
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.3 "B4 96 91 2D 03 EE "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.46 "08 00 27 69 B5 1C "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.50 "00 C0 3D 08 F4 92 "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.219 "94 3F C2 3F EA 3D "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.220 "94 3F C2 3F EC E3 "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.221 "94 3F C2 B8 DA EC "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.224 "94 3F C2 B8 D8 E4 "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.226 "C4 CB E1 B2 E0 6E "
.1.3.6.1.2.1.4.35.1.4.5.1.4.10.100.1.254 "00 1B 17 00 05 40 "
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.3 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.46 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.50 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.219 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.220 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.221 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.224 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.226 491198
.1.3.6.1.2.1.4.35.1.5.5.1.4.10.100.1.254 491198
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.3 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.46 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.50 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.219 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.220 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.221 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.224 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.226 3
.1.3.6.1.2.1.4.35.1.6.5.1.4.10.100.1.254 3
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.3 1
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.46 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.50 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.219 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.220 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.221 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.224 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.226 2
.1.3.6.1.2.1.4.35.1.7.5.1.4.10.100.1.254 3
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.3 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.46 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.50 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.219 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.220 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.221 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.224 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.226 1
.1.3.6.1.2.1.4.35.1.8.5.1.4.10.100.1.254 1
.1.3.6.1.2.1.4.37.1.4.1.4.10.100.1.254.5 65535
.1.3.6.1.2.1.4.37.1.5.1.4.10.100.1.254.5 0
.1.3.6.1.2.1.5.1.0 2646
.1.3.6.1.2.1.5.2.0 4
.1.3.6.1.2.1.5.3.0 254
.1.3.6.1.2.1.5.4.0 0
.1.3.6.1.2.1.5.5.0 0
.1.3.6.1.2.1.5.6.0 0
.1.3.6.1.2.1.5.7.0 0
.1.3.6.1.2.1.5.8.0 2392
.1.3.6.1.2.1.5.9.0 0
.1.3.6.1.2.1.5.10.0 0
.1.3.6.1.2.1.5.11.0 0
.1.3.6.1.2.1.5.12.0 0
.1.3.6.1.2.1.5.13.0 0
.1.3.6.1.2.1.5.14.0 2657
.1.3.6.1.2.1.5.15.0 0
.1.3.6.1.2.1.5.16.0 266
.1.3.6.1.2.1.5.17.0 0
.1.3.6.1.2.1.5.18.0 0
.1.3.6.1.2.1.5.19.0 0
.1.3.6.1.2.1.5.20.0 0
.1.3.6.1.2.1.5.21.0 0
.1.3.6.1.2.1.5.22.0 2391
.1.3.6.1.2.1.5.23.0 0
.1.3.6.1.2.1.5.24.0 0
.1.3.6.1.2.1.5.25.0 0
.1.3.6.1.2.1.5.26.0 0
.1.3.6.1.2.1.5.29.1.2.1 2646
.1.3.6.1.2.1.5.29.1.2.2 0
.1.3.6.1.2.1.5.29.1.3.1 4
.1.3.6.1.2.1.5.29.1.3.2 0
.1.3.6.1.2.1.5.29.1.4.1 2657
.1.3.6.1.2.1.5.29.1.4.2 0
.1.3.6.1.2.1.5.29.1.5.1 0
.1.3.6.1.2.1.5.29.1.5.2 0
.1.3.6.1.2.1.5.30.1.3.1.0 0
.1.3.6.1.2.1.5.30.1.3.1.3 254
.1.3.6.1.2.1.5.30.1.3.1.4 0
.1.3.6.1.2.1.5.30.1.3.1.5 0
.1.3.6.1.2.1.5.30.1.3.1.8 2392
.1.3.6.1.2.1.5.30.1.3.1.11 0
.1.3.6.1.2.1.5.30.1.3.1.12 0
.1.3.6.1.2.1.5.30.1.3.1.13 0
.1.3.6.1.2.1.5.30.1.3.1.14 0
.1.3.6.1.2.1.5.30.1.3.1.17 0
.1.3.6.1.2.1.5.30.1.3.1.18 0
.1.3.6.1.2.1.5.30.1.3.2.1 0
.1.3.6.1.2.1.5.30.1.3.2.2 0
.1.3.6.1.2.1.5.30.1.3.2.3 0
.1.3.6.1.2.1.5.30.1.3.2.4 0
.1.3.6.1.2.1.5.30.1.3.2.128 0
.1.3.6.1.2.1.5.30.1.3.2.129 0
.1.3.6.1.2.1.5.30.1.3.2.130 0
.1.3.6.1.2.1.5.30.1.3.2.131 0
.1.3.6.1.2.1.5.30.1.3.2.132 0
.1.3.6.1.2.1.5.30.1.3.2.133 0
.1.3.6.1.2.1.5.30.1.3.2.134 0
.1.3.6.1.2.1.5.30.1.3.2.135 0
.1.3.6.1.2.1.5.30.1.3.2.136 0
.1.3.6.1.2.1.5.30.1.3.2.137 0
.1.3.6.1.2.1.5.30.1.4.1.0 2391
.1.3.6.1.2.1.5.30.1.4.1.3 266
.1.3.6.1.2.1.5.30.1.4.1.4 0
.1.3.6.1.2.1.5.30.1.4.1.5 0
.1.3.6.1.2.1.5.30.1.4.1.8 0
.1.3.6.1.2.1.5.30.1.4.1.11 0
.1.3.6.1.2.1.5.30.1.4.1.12 0
.1.3.6.1.2.1.5.30.1.4.1.13 0
.1.3.6.1.2.1.5.30.1.4.1.14 0
.1.3.6.1.2.1.5.30.1.4.1.17 0
.1.3.6.1.2.1.5.30.1.4.1.18 0
.1.3.6.1.2.1.5.30.1.4.2.1 0
.1.3.6.1.2.1.5.30.1.4.2.2 0
.1.3.6.1.2.1.5.30.1.4.2.3 0
.1.3.6.1.2.1.5.30.1.4.2.4 0
.1.3.6.1.2.1.5.30.1.4.2.128 0
.1.3.6.1.2.1.5.30.1.4.2.129 0
.1.3.6.1.2.1.5.30.1.4.2.131 0
.1.3.6.1.2.1.5.30.1.4.2.132 0
.1.3.6.1.2.1.5.30.1.4.2.133 0
.1.3.6.1.2.1.5.30.1.4.2.135 0
.1.3.6.1.2.1.5.30.1.4.2.136 0
.1.3.6.1.2.1.5.30.1.4.2.137 0
.1.3.6.1.2.1.6.1.0 1
.1.3.6.1.2.1.6.2.0 200
.1.3.6.1.2.1.6.3.0 120000
.1.3.6.1.2.1.6.4.0 -1
.1.3.6.1.2.1.6.5.0 760
.1.3.6.1.2.1.6.6.0 603
.1.3.6.1.2.1.6.7.0 330
.1.3.6.1.2.1.6.8.0 37
.1.3.6.1.2.1.6.9.0 0
.1.3.6.1.2.1.6.10.0 53925
.1.3.6.1.2.1.6.11.0 55593
.1.3.6.1.2.1.6.12.0 130
.1.3.6.1.2.1.6.13.1.1.0.0.0.0.22.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.0.0.0.0.80.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.0.0.0.0.443.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.0.0.0.0.6626.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.0.0.0.0.11740.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.0.0.0.0.58081.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.127.0.0.1.6625.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.1.127.0.0.1.58080.0.0.0.0.0 2
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.22.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.80.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.443.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.6626.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.11740.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.0.0.0.0.58081.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.6625.0.0.0.0.0 127.0.0.1
.1.3.6.1.2.1.6.13.1.2.127.0.0.1.58080.0.0.0.0.0 127.0.0.1
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.22.0.0.0.0.0 22
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.80.0.0.0.0.0 80
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.443.0.0.0.0.0 443
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.6626.0.0.0.0.0 6626
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.11740.0.0.0.0.0 11740
.1.3.6.1.2.1.6.13.1.3.0.0.0.0.58081.0.0.0.0.0 58081
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.6625.0.0.0.0.0 6625
.1.3.6.1.2.1.6.13.1.3.127.0.0.1.58080.0.0.0.0.0 58080
.1.3.6.1.2.1.6.13.1.4.0.0.0.0.22.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.0.0.0.0.80.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.0.0.0.0.443.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.0.0.0.0.6626.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.0.0.0.0.11740.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.0.0.0.0.58081.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.127.0.0.1.6625.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.4.127.0.0.1.58080.0.0.0.0.0 0.0.0.0
.1.3.6.1.2.1.6.13.1.5.0.0.0.0.22.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.0.0.0.0.80.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.0.0.0.0.443.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.0.0.0.0.6626.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.0.0.0.0.11740.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.0.0.0.0.58081.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.127.0.0.1.6625.0.0.0.0.0 0
.1.3.6.1.2.1.6.13.1.5.127.0.0.1.58080.0.0.0.0.0 0
.1.3.6.1.2.1.6.14.0 0
.1.3.6.1.2.1.6.15.0 44956
.1.3.6.1.2.1.6.20.1.4.1.4.0.0.0.0.22 1632
.1.3.6.1.2.1.6.20.1.4.1.4.0.0.0.0.80 1526
.1.3.6.1.2.1.6.20.1.4.1.4.0.0.0.0.443 1526
.1.3.6.1.2.1.6.20.1.4.1.4.0.0.0.0.6626 868
.1.3.6.1.2.1.6.20.1.4.1.4.0.0.0.0.11740 1625
.1.3.6.1.2.1.6.20.1.4.1.4.0.0.0.0.58081 1625
.1.3.6.1.2.1.6.20.1.4.1.4.127.0.0.1.6625 868
.1.3.6.1.2.1.6.20.1.4.1.4.127.0.0.1.58080 1625
.1.3.6.1.2.1.6.20.1.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.22 1632
.1.3.6.1.2.1.6.20.1.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.80 1526
.1.3.6.1.2.1.6.20.1.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.443 1526
.1.3.6.1.2.1.7.1.0 61638
.1.3.6.1.2.1.7.2.0 22
.1.3.6.1.2.1.7.3.0 0
.1.3.6.1.2.1.7.4.0 61795
.1.3.6.1.2.1.7.5.1.1.0.0.0.0.161 0.0.0.0
.1.3.6.1.2.1.7.5.1.1.0.0.0.0.162 0.0.0.0
.1.3.6.1.2.1.7.5.1.1.0.0.0.0.57495 0.0.0.0
.1.3.6.1.2.1.7.5.1.1.10.100.1.39.1740 10.100.1.39
.1.3.6.1.2.1.7.5.1.1.10.100.1.255.1740 10.100.1.255
.1.3.6.1.2.1.7.5.1.1.127.0.0.1.514 127.0.0.1
.1.3.6.1.2.1.7.5.1.2.0.0.0.0.161 161
.1.3.6.1.2.1.7.5.1.2.0.0.0.0.162 162
.1.3.6.1.2.1.7.5.1.2.0.0.0.0.57495 57495
.1.3.6.1.2.1.7.5.1.2.10.100.1.39.1740 1740
.1.3.6.1.2.1.7.5.1.2.10.100.1.255.1740 1740
.1.3.6.1.2.1.7.5.1.2.127.0.0.1.514 514
.1.3.6.1.2.1.7.7.1.8.1.4.0.0.0.0.161.1.4.0.0.0.0.0.4470 1074
.1.3.6.1.2.1.7.7.1.8.1.4.0.0.0.0.162.1.4.0.0.0.0.0.4701 1173
.1.3.6.1.2.1.7.7.1.8.1.4.0.0.0.0.57495.1.4.0.0.0.0.0.7171 1625
